"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"08/21/2020","AirNow","250170009","1","0.053","ppm","49","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"08/22/2020","AirNow","250170009","1","0.042","ppm","39","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"08/23/2020","AirNow","250170009","1","0.041","ppm","38","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"08/24/2020","AirNow","250170009","1","0.049","ppm","45","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"08/25/2020","AirNow","250170009","1","0.044","ppm","41","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"08/26/2020","AirNow","250170009","1","0.036","ppm","33","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"08/27/2020","AirNow","250170009","1","0.017","ppm","16","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"08/28/2020","AirNow","250170009","1","0.03","ppm","28","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"08/29/2020","AirNow","250170009","1","0.025","ppm","23","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"08/30/2020","AirNow","250170009","1","0.029","ppm","27","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"08/31/2020","AirNow","250170009","1","0.031","ppm","29","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"09/01/2020","AirNow","250170009","1","0.034","ppm","31","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"09/02/2020","AirNow","250170009","1","0.019","ppm","18","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"09/03/2020","AirNow","250170009","1","0.032","ppm","30","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"09/04/2020","AirNow","250170009","1","0.036","ppm","33","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"09/05/2020","AirNow","250170009","1","0.034","ppm","31","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"09/06/2020","AirNow","250170009","1","0.041","ppm","38","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"09/07/2020","AirNow","250170009","1","0.04","ppm","37","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"09/08/2020","AirNow","250170009","1","0.049","ppm","45","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"09/09/2020","AirNow","250170009","1","0.045","ppm","42","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"09/10/2020","AirNow","250170009","1","0.019","ppm","18","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"09/11/2020","AirNow","250170009","1","0.02","ppm","19","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"09/12/2020","AirNow","250170009","1","0.025","ppm","23","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"09/13/2020","AirNow","250170009","1","0.032","ppm","30","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"09/14/2020","AirNow","250170009","1","0.029","ppm","27","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"09/15/2020","AirNow","250170009","1","0.026","ppm","24","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"09/16/2020","AirNow","250170009","1","0.036","ppm","33","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"09/17/2020","AirNow","250170009","1","0.044","ppm","41","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"09/18/2020","AirNow","250170009","1","0.027","ppm","25","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"09/19/2020","AirNow","250170009","1","0.029","ppm","27","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"09/20/2020","AirNow","250170009","1","0.028","ppm","26","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"09/21/2020","AirNow","250170009","1","0.027","ppm","25","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"09/22/2020","AirNow","250170009","1","0.037","ppm","34","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"09/23/2020","AirNow","250170009","1","0.045","ppm","42","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"09/24/2020","AirNow","250170009","1","0.04","ppm","37","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"09/25/2020","AirNow","250170009","1","0.039","ppm","36","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"09/26/2020","AirNow","250170009","1","0.047","ppm","44","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"09/27/2020","AirNow","250170009","1","0.033","ppm","31","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"09/28/2020","AirNow","250170009","1","0.031","ppm","29","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"09/29/2020","AirNow","250170009","1","0.035","ppm","32","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"09/30/2020","AirNow","250170009","1","0.033","ppm","31","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"10/01/2020","AirNow","250170009","1","0.039","ppm","36","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"10/02/2020","AirNow","250170009","1","0.022","ppm","20","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"10/03/2020","AirNow","250170009","1","0.029","ppm","27","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"10/04/2020","AirNow","250170009","1","0.034","ppm","31","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"10/05/2020","AirNow","250170009","1","0.025","ppm","23","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"10/06/2020","AirNow","250170009","1","0.037","ppm","34","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"10/07/2020","AirNow","250170009","1","0.043","ppm","40","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"10/08/2020","AirNow","250170009","1","0.031","ppm","29","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"10/09/2020","AirNow","250170009","1","0.029","ppm","27","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"10/10/2020","AirNow","250170009","1","0.048","ppm","44","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"10/11/2020","AirNow","250170009","1","0.027","ppm","25","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"10/12/2020","AirNow","250170009","1","0.027","ppm","25","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"10/13/2020","AirNow","250170009","1","0.026","ppm","24","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"10/14/2020","AirNow","250170009","1","0.038","ppm","35","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"10/15/2020","AirNow","250170009","1","0.049","ppm","45","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"10/16/2020","AirNow","250170009","1","0.034","ppm","31","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"10/17/2020","AirNow","250170009","1","0.03","ppm","28","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"10/18/2020","AirNow","250170009","1","0.033","ppm","31","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"10/19/2020","AirNow","250170009","1","0.031","ppm","29","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"10/20/2020","AirNow","250170009","1","0.025","ppm","23","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"10/21/2020","AirNow","250170009","1","0.022","ppm","20","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"10/22/2020","AirNow","250170009","1","0.029","ppm","27","USEPA REGION 1 LAB","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"10/23/2020","AirNow","250170009","1","0.028","ppm","26","USEPA REGION 1 LAB","23","96.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.62668","-71.362068"
"01/01/2020","AQS","250170010","1","0.029","ppm","27","ChelmsfordNR","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/02/2020","AQS","250170010","1","0.02","ppm","19","ChelmsfordNR","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/03/2020","AQS","250170010","1","0.007","ppm","6","ChelmsfordNR","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/04/2020","AQS","250170010","1","0.026","ppm","24","ChelmsfordNR","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/05/2020","AQS","250170010","1","0.035","ppm","32","ChelmsfordNR","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/06/2020","AQS","250170010","1","0.016","ppm","15","ChelmsfordNR","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/07/2020","AQS","250170010","1","0.025","ppm","23","ChelmsfordNR","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/08/2020","AQS","250170010","1","0.034","ppm","31","ChelmsfordNR","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/09/2020","AQS","250170010","1","0.033","ppm","31","ChelmsfordNR","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/10/2020","AQS","250170010","1","0.018","ppm","17","ChelmsfordNR","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/11/2020","AQS","250170010","1","0.039","ppm","36","ChelmsfordNR","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/12/2020","AQS","250170010","1","0.036","ppm","33","ChelmsfordNR","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/13/2020","AQS","250170010","1","0.018","ppm","17","ChelmsfordNR","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/14/2020","AQS","250170010","1","0.012","ppm","11","ChelmsfordNR","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/15/2020","AQS","250170010","1","0.027","ppm","25","ChelmsfordNR","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/16/2020","AQS","250170010","1","0.035","ppm","32","ChelmsfordNR","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/17/2020","AQS","250170010","1","0.042","ppm","39","ChelmsfordNR","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/18/2020","AQS","250170010","1","0.032","ppm","30","ChelmsfordNR","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/19/2020","AQS","250170010","1","0.036","ppm","33","ChelmsfordNR","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/20/2020","AQS","250170010","1","0.04","ppm","37","ChelmsfordNR","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/22/2020","AQS","250170010","1","0.025","ppm","23","ChelmsfordNR","15","88.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
